CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
"Thu Nhập Khác, Ròng",Q2 2023,0.29,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2023,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2023,67.81,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2023,-14.71,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2023,53.10,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2023,15.94,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2023,37.16,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2023,858,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2023,3911,DTD
EBITDA,Q2 2023,83.94,DTD
Doanh Số,Q3 2023,82.24,DTD
Các Khoản Giảm Trừ,Q3 2023,0.00,DTD
Doanh Số Thuần,Q3 2023,82.24,DTD
Giá Vốn Hàng Bán,Q3 2023,-57.48,DTD
Lãi Gộp,Q3 2023,24.76,DTD
Thu Nhập Tài Chính,Q3 2023,8.50,DTD
Chi Phí Tài Chính,Q3 2023,-0.37,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2023,0.00,DTD
Chi Phí Bán Hàng,Q3 2023,-0.20,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q3 2023,-2.59,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2023,30.11,DTD
"Thu Nhập Khác, Ròng",Q3 2023,0.13,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2023,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2023,30.24,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2023,-6.13,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2023,24.11,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2023,8.18,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2023,15.94,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2023,374,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2023,0,DTD
EBITDA,Q3 2023,36.57,DTD
Doanh Số,Q4 2023,112.24,DTD
Các Khoản Giảm Trừ,Q4 2023,0.00,DTD
Doanh Số Thuần,Q4 2023,112.24,DTD
Giá Vốn Hàng Bán,Q4 2023,-60.02,DTD
Lãi Gộp,Q4 2023,52.22,DTD
Thu Nhập Tài Chính,Q4 2023,11.06,DTD
Chi Phí Tài Chính,Q4 2023,-0.83,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2023,0.00,DTD
Chi Phí Bán Hàng,Q4 2023,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q4 2023,-6.07,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2023,56.38,DTD
"Thu Nhập Khác, Ròng",Q4 2023,-1.16,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2023,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2023,55.22,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2023,-11.26,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2023,43.97,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2023,13.75,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2023,30.21,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2023,688,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2023,0,DTD
EBITDA,Q4 2023,69.50,DTD
Doanh Số,Q1 2024,201.65,DTD
Các Khoản Giảm Trừ,Q1 2024,0.00,DTD
Doanh Số Thuần,Q1 2024,201.65,DTD
Giá Vốn Hàng Bán,Q1 2024,-104.79,DTD
Lãi Gộp,Q1 2024,96.86,DTD
Thu Nhập Tài Chính,Q1 2024,7.53,DTD
Chi Phí Tài Chính,Q1 2024,-1.23,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2024,0.00,DTD
Chi Phí Bán Hàng,Q1 2024,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q1 2024,-8.30,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2024,94.87,DTD
"Thu Nhập Khác, Ròng",Q1 2024,-0.05,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2024,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2024,94.82,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2024,-18.92,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2024,75.90,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2024,24.55,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2024,51.35,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2024,1041,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2024,1041,DTD
EBITDA,Q1 2024,130.23,DTD
Doanh Số,Q2 2024,66.49,DTD
Các Khoản Giảm Trừ,Q2 2024,0.00,DTD
Doanh Số Thuần,Q2 2024,66.49,DTD
Giá Vốn Hàng Bán,Q2 2024,-44.56,DTD
Lãi Gộp,Q2 2024,21.93,DTD
Thu Nhập Tài Chính,Q2 2024,11.10,DTD
Chi Phí Tài Chính,Q2 2024,-1.36,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2024,0.00,DTD
Chi Phí Bán Hàng,Q2 2024,-1.76,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q2 2024,-4.02,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2024,25.90,DTD
"Thu Nhập Khác, Ròng",Q2 2024,-0.08,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2024,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2024,25.82,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2024,-5.04,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2024,20.77,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2024,6.80,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2024,13.98,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2024,283,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2024,283,DTD
EBITDA,Q2 2024,27.68,DTD
Doanh Số,Q3 2024,162.36,DTD
Các Khoản Giảm Trừ,Q3 2024,0.00,DTD
Doanh Số Thuần,Q3 2024,162.36,DTD
Giá Vốn Hàng Bán,Q3 2024,-79.52,DTD
Lãi Gộp,Q3 2024,82.84,DTD
Thu Nhập Tài Chính,Q3 2024,8.72,DTD
Chi Phí Tài Chính,Q3 2024,-1.38,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2024,0.00,DTD
Chi Phí Bán Hàng,Q3 2024,-1.28,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q3 2024,-5.64,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2024,83.25,DTD
"Thu Nhập Khác, Ròng",Q3 2024,-0.16,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2024,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2024,83.09,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2024,-16.81,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2024,66.28,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2024,22.95,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2024,43.33,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2024,775,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2024,775,DTD
EBITDA,Q3 2024,116.00,DTD
Doanh Số,Q2 2017,76.97,DTD
Các Khoản Giảm Trừ,Q2 2017,0.00,DTD
Doanh Số Thuần,Q2 2017,76.97,DTD
Giá Vốn Hàng Bán,Q2 2017,-70.47,DTD
Lãi Gộp,Q2 2017,6.50,DTD
Thu Nhập Tài Chính,Q2 2017,1.30,DTD
Chi Phí Tài Chính,Q2 2017,-0.15,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2017,0.00,DTD
Chi Phí Bán Hàng,Q2 2017,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q2 2017,-3.69,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2017,3.96,DTD
"Thu Nhập Khác, Ròng",Q2 2017,-0.61,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2017,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2017,3.35,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2017,-0.75,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2017,2.60,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2017,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2017,2.60,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2017,130,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2017,0,DTD
EBITDA,Q2 2017,2.81,DTD
Doanh Số,Q3 2017,90.73,DTD
Các Khoản Giảm Trừ,Q3 2017,0.00,DTD
Doanh Số Thuần,Q3 2017,90.73,DTD
Giá Vốn Hàng Bán,Q3 2017,-85.61,DTD
Lãi Gộp,Q3 2017,5.12,DTD
Thu Nhập Tài Chính,Q3 2017,0.18,DTD
Chi Phí Tài Chính,Q3 2017,-0.07,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2017,0.00,DTD
Chi Phí Bán Hàng,Q3 2017,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q3 2017,-3.42,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2017,1.81,DTD
"Thu Nhập Khác, Ròng",Q3 2017,-0.61,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2017,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2017,1.20,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2017,-0.31,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2017,0.89,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2017,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2017,0.89,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2017,44,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2017,0,DTD
EBITDA,Q3 2017,12.09,DTD
Doanh Số,Q4 2017,71.02,DTD
Các Khoản Giảm Trừ,Q4 2017,0.00,DTD
Doanh Số Thuần,Q4 2017,71.02,DTD
Giá Vốn Hàng Bán,Q4 2017,-60.56,DTD
Lãi Gộp,Q4 2017,10.46,DTD
Thu Nhập Tài Chính,Q4 2017,1.33,DTD
Chi Phí Tài Chính,Q4 2017,-0.15,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2017,0.00,DTD
Chi Phí Bán Hàng,Q4 2017,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q4 2017,-3.05,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2017,8.60,DTD
"Thu Nhập Khác, Ròng",Q4 2017,0.13,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2017,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2017,8.73,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2017,-1.75,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2017,6.99,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2017,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2017,6.99,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2017,349,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2017,0,DTD
EBITDA,Q4 2017,7.42,DTD
Doanh Số,Q1 2018,86.07,DTD
Các Khoản Giảm Trừ,Q1 2018,0.00,DTD
Doanh Số Thuần,Q1 2018,86.07,DTD
Giá Vốn Hàng Bán,Q1 2018,-76.89,DTD
Lãi Gộp,Q1 2018,9.18,DTD
Thu Nhập Tài Chính,Q1 2018,0.01,DTD
Chi Phí Tài Chính,Q1 2018,-0.08,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2018,0.00,DTD
Chi Phí Bán Hàng,Q1 2018,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q1 2018,-2.97,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2018,6.14,DTD
"Thu Nhập Khác, Ròng",Q1 2018,0.36,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2018,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2018,6.49,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2018,-1.30,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2018,5.19,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2018,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2018,5.19,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2018,260,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2018,0,DTD
EBITDA,Q1 2018,6.20,DTD
Doanh Số,Q2 2018,172.41,DTD
Các Khoản Giảm Trừ,Q2 2018,0.00,DTD
Doanh Số Thuần,Q2 2018,172.41,DTD
Giá Vốn Hàng Bán,Q2 2018,-150.78,DTD
Lãi Gộp,Q2 2018,21.63,DTD
Thu Nhập Tài Chính,Q2 2018,1.09,DTD
Chi Phí Tài Chính,Q2 2018,-0.26,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2018,3.60,DTD
Chi Phí Bán Hàng,Q2 2018,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q2 2018,-7.73,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2018,18.32,DTD
"Thu Nhập Khác, Ròng",Q2 2018,0.06,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2018,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2018,18.38,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2018,-2.98,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2018,15.40,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2018,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2018,15.40,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2018,770,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2018,0,DTD
EBITDA,Q2 2018,13.90,DTD
Doanh Số,Q3 2018,59.92,DTD
Các Khoản Giảm Trừ,Q3 2018,0.00,DTD
Doanh Số Thuần,Q3 2018,59.92,DTD
Giá Vốn Hàng Bán,Q3 2018,-51.87,DTD
Lãi Gộp,Q3 2018,8.05,DTD
Thu Nhập Tài Chính,Q3 2018,0.58,DTD
Chi Phí Tài Chính,Q3 2018,-0.07,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2018,0.00,DTD
Chi Phí Bán Hàng,Q3 2018,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q3 2018,-3.30,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2018,5.25,DTD
"Thu Nhập Khác, Ròng",Q3 2018,0.10,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2018,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2018,5.35,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2018,-1.09,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2018,4.26,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2018,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2018,4.26,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2018,213,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2018,0,DTD
EBITDA,Q3 2018,8.51,DTD
Doanh Số,Q4 2018,145.58,DTD
Các Khoản Giảm Trừ,Q4 2018,0.00,DTD
Doanh Số Thuần,Q4 2018,145.58,DTD
Giá Vốn Hàng Bán,Q4 2018,-131.00,DTD
Lãi Gộp,Q4 2018,14.58,DTD
Thu Nhập Tài Chính,Q4 2018,0.60,DTD
Chi Phí Tài Chính,Q4 2018,-0.26,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2018,0.00,DTD
Chi Phí Bán Hàng,Q4 2018,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q4 2018,-8.87,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2018,6.05,DTD
"Thu Nhập Khác, Ròng",Q4 2018,-0.40,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2018,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2018,5.65,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2018,-1.22,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2018,4.43,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2018,0.00,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2018,4.43,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2018,396,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2018,0,DTD
EBITDA,Q4 2018,9.63,DTD
Doanh Số,Q1 2019,25.30,DTD
Các Khoản Giảm Trừ,Q1 2019,0.00,DTD
Doanh Số Thuần,Q1 2019,25.30,DTD
Giá Vốn Hàng Bán,Q1 2019,-20.15,DTD
Lãi Gộp,Q1 2019,5.14,DTD
Thu Nhập Tài Chính,Q1 2019,75.39,DTD
Chi Phí Tài Chính,Q1 2019,-0.50,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2019,0.00,DTD
Chi Phí Bán Hàng,Q1 2019,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q1 2019,-2.71,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2019,77.32,DTD
"Thu Nhập Khác, Ròng",Q1 2019,-0.06,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2019,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2019,77.26,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2019,-0.64,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2019,76.63,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2019,0.04,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2019,76.59,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2019,3483,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2019,0,DTD
EBITDA,Q1 2019,7.72,DTD
Doanh Số,Q2 2019,59.47,DTD
Các Khoản Giảm Trừ,Q2 2019,0.00,DTD
Doanh Số Thuần,Q2 2019,59.47,DTD
Giá Vốn Hàng Bán,Q2 2019,-47.96,DTD
Lãi Gộp,Q2 2019,11.51,DTD
Thu Nhập Tài Chính,Q2 2019,4.51,DTD
Chi Phí Tài Chính,Q2 2019,-0.26,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2019,-0.36,DTD
Chi Phí Bán Hàng,Q2 2019,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q2 2019,-9.34,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2019,6.06,DTD
"Thu Nhập Khác, Ròng",Q2 2019,0.92,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2019,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2019,6.98,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2019,-1.95,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2019,5.03,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2019,0.13,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2019,4.89,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2019,211,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2019,0,DTD
EBITDA,Q2 2019,13.77,DTD
Doanh Số,Q3 2019,83.82,DTD
Các Khoản Giảm Trừ,Q3 2019,0.00,DTD
Doanh Số Thuần,Q3 2019,83.82,DTD
Giá Vốn Hàng Bán,Q3 2019,-75.70,DTD
Lãi Gộp,Q3 2019,8.12,DTD
Thu Nhập Tài Chính,Q3 2019,1.53,DTD
Chi Phí Tài Chính,Q3 2019,-0.22,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2019,0.00,DTD
Chi Phí Bán Hàng,Q3 2019,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q3 2019,-6.30,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2019,3.13,DTD
"Thu Nhập Khác, Ròng",Q3 2019,0.20,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2019,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2019,3.33,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2019,-1.04,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2019,2.29,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2019,0.56,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2019,1.73,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2019,79,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2019,0,DTD
EBITDA,Q3 2019,5.95,DTD
Doanh Số,Q4 2019,32.61,DTD
Các Khoản Giảm Trừ,Q4 2019,-0.03,DTD
Doanh Số Thuần,Q4 2019,32.58,DTD
Giá Vốn Hàng Bán,Q4 2019,-21.18,DTD
Lãi Gộp,Q4 2019,11.39,DTD
Thu Nhập Tài Chính,Q4 2019,4.31,DTD
Chi Phí Tài Chính,Q4 2019,-0.37,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2019,-0.56,DTD
Chi Phí Bán Hàng,Q4 2019,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q4 2019,-8.56,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2019,6.22,DTD
"Thu Nhập Khác, Ròng",Q4 2019,-1.09,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2019,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2019,5.13,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2019,-1.29,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2019,3.84,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2019,1.78,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2019,2.07,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2019,84,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2019,0,DTD
EBITDA,Q4 2019,5.21,DTD
Doanh Số,Q1 2020,35.43,DTD
Các Khoản Giảm Trừ,Q1 2020,0.00,DTD
Doanh Số Thuần,Q1 2020,35.43,DTD
Giá Vốn Hàng Bán,Q1 2020,-22.69,DTD
Lãi Gộp,Q1 2020,12.74,DTD
Thu Nhập Tài Chính,Q1 2020,3.64,DTD
Chi Phí Tài Chính,Q1 2020,-0.66,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2020,0.00,DTD
Chi Phí Bán Hàng,Q1 2020,0.00,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q1 2020,-3.69,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2020,12.03,DTD
"Thu Nhập Khác, Ròng",Q1 2020,-0.51,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2020,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2020,11.52,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2020,-2.17,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2020,9.35,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2020,2.96,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2020,6.39,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2020,260,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2020,0,DTD
EBITDA,Q1 2020,23.70,DTD
Doanh Số,Q2 2020,314.67,DTD
Các Khoản Giảm Trừ,Q2 2020,-2.12,DTD
Doanh Số Thuần,Q2 2020,312.56,DTD
Giá Vốn Hàng Bán,Q2 2020,-153.74,DTD
Lãi Gộp,Q2 2020,158.82,DTD
Thu Nhập Tài Chính,Q2 2020,0.55,DTD
Chi Phí Tài Chính,Q2 2020,-1.03,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2020,0.00,DTD
Chi Phí Bán Hàng,Q2 2020,-0.05,DTD
Chi Phí Quản Lý Doanh Nghiệp,Q2 2020,-32.90,DTD
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2020,125.39,DTD
"Thu Nhập Khác, Ròng",Q2 2020,-0.28,DTD
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2020,0.00,DTD
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2020,125.11,DTD
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2020,-25.11,DTD
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2020,100.00,DTD
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2020,33.24,DTD
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2020,66.76,DTD
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2020,2716,DTD
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2020,0,DTD
EBITDA,Q2 2020,129.86,DTD
Doanh Số,Q3 2020,287.60,DTD
