CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Tài Sản Dài Hạn Khác,Q4 2017,0.87,TBR
NỢ PHẢI TRẢ,Q4 2017,328.80,TBR
Nợ Ngắn Hạn,Q4 2017,328.80,TBR
Nợ Dài Hạn,Q4 2017,0.00,TBR
VỐN CHỦ SỞ HỮU,Q4 2017,183.05,TBR
Vốn Và Các Quỹ,Q4 2017,183.05,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2017,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2017,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q4 2017,511.85,TBR
TỔNG TÀI SẢN,Q1 2018,458.87,TBR
TÀI SẢN NGẮN HẠN,Q1 2018,406.26,TBR
Tiền Và Tương Đương Tiền,Q1 2018,0.76,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2018,0.00,TBR
Các Khoản Phải Thu,Q1 2018,394.03,TBR
"Hàng Tồn Kho, Ròng",Q1 2018,11.18,TBR
Tài Sản Lưu Động Khác,Q1 2018,0.30,TBR
TÀI SẢN DÀI HẠN,Q1 2018,52.61,TBR
Phải Thu Dài Hạn,Q1 2018,0.34,TBR
Tài Sản Cố Định,Q1 2018,3.57,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2018,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q1 2018,0.00,TBR
Đầu Tư Dài Hạn,Q1 2018,48.00,TBR
Tài Sản Dài Hạn Khác,Q1 2018,0.71,TBR
NỢ PHẢI TRẢ,Q1 2018,275.26,TBR
Nợ Ngắn Hạn,Q1 2018,275.26,TBR
Nợ Dài Hạn,Q1 2018,0.00,TBR
VỐN CHỦ SỞ HỮU,Q1 2018,183.62,TBR
Vốn Và Các Quỹ,Q1 2018,183.62,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2018,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2018,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q1 2018,458.87,TBR
TỔNG TÀI SẢN,Q2 2018,477.46,TBR
TÀI SẢN NGẮN HẠN,Q2 2018,425.37,TBR
Tiền Và Tương Đương Tiền,Q2 2018,0.51,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2018,0.00,TBR
Các Khoản Phải Thu,Q2 2018,418.04,TBR
"Hàng Tồn Kho, Ròng",Q2 2018,6.47,TBR
Tài Sản Lưu Động Khác,Q2 2018,0.35,TBR
TÀI SẢN DÀI HẠN,Q2 2018,52.09,TBR
Phải Thu Dài Hạn,Q2 2018,0.19,TBR
Tài Sản Cố Định,Q2 2018,3.36,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2018,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q2 2018,0.00,TBR
Đầu Tư Dài Hạn,Q2 2018,48.00,TBR
Tài Sản Dài Hạn Khác,Q2 2018,0.54,TBR
NỢ PHẢI TRẢ,Q2 2018,294.53,TBR
Nợ Ngắn Hạn,Q2 2018,294.53,TBR
Nợ Dài Hạn,Q2 2018,0.00,TBR
VỐN CHỦ SỞ HỮU,Q2 2018,182.92,TBR
Vốn Và Các Quỹ,Q2 2018,182.92,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2018,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2018,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q2 2018,477.46,TBR
TỔNG TÀI SẢN,Q3 2018,438.07,TBR
TÀI SẢN NGẮN HẠN,Q3 2018,385.50,TBR
Tiền Và Tương Đương Tiền,Q3 2018,2.37,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2018,0.00,TBR
Các Khoản Phải Thu,Q3 2018,376.48,TBR
"Hàng Tồn Kho, Ròng",Q3 2018,6.47,TBR
Tài Sản Lưu Động Khác,Q3 2018,0.18,TBR
TÀI SẢN DÀI HẠN,Q3 2018,52.57,TBR
Phải Thu Dài Hạn,Q3 2018,0.24,TBR
Tài Sản Cố Định,Q3 2018,3.15,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2018,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q3 2018,0.00,TBR
Đầu Tư Dài Hạn,Q3 2018,48.00,TBR
Tài Sản Dài Hạn Khác,Q3 2018,1.18,TBR
NỢ PHẢI TRẢ,Q3 2018,256.57,TBR
Nợ Ngắn Hạn,Q3 2018,256.57,TBR
Nợ Dài Hạn,Q3 2018,0.00,TBR
VỐN CHỦ SỞ HỮU,Q3 2018,181.51,TBR
Vốn Và Các Quỹ,Q3 2018,181.51,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2018,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2018,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q3 2018,438.07,TBR
TỔNG TÀI SẢN,Q4 2018,166.18,TBR
TÀI SẢN NGẮN HẠN,Q4 2018,84.81,TBR
Tiền Và Tương Đương Tiền,Q4 2018,0.21,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2018,0.00,TBR
Các Khoản Phải Thu,Q4 2018,84.29,TBR
"Hàng Tồn Kho, Ròng",Q4 2018,0.14,TBR
Tài Sản Lưu Động Khác,Q4 2018,0.17,TBR
TÀI SẢN DÀI HẠN,Q4 2018,81.37,TBR
Phải Thu Dài Hạn,Q4 2018,0.24,TBR
Tài Sản Cố Định,Q4 2018,2.94,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2018,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q4 2018,0.00,TBR
Đầu Tư Dài Hạn,Q4 2018,78.19,TBR
Tài Sản Dài Hạn Khác,Q4 2018,0.00,TBR
NỢ PHẢI TRẢ,Q4 2018,8.23,TBR
Nợ Ngắn Hạn,Q4 2018,8.23,TBR
Nợ Dài Hạn,Q4 2018,0.00,TBR
VỐN CHỦ SỞ HỮU,Q4 2018,157.96,TBR
Vốn Và Các Quỹ,Q4 2018,157.96,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2018,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2018,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q4 2018,166.18,TBR
TỔNG TÀI SẢN,Q1 2019,169.04,TBR
TÀI SẢN NGẮN HẠN,Q1 2019,19.60,TBR
Tiền Và Tương Đương Tiền,Q1 2019,1.61,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2019,0.00,TBR
Các Khoản Phải Thu,Q1 2019,16.89,TBR
"Hàng Tồn Kho, Ròng",Q1 2019,0.14,TBR
Tài Sản Lưu Động Khác,Q1 2019,0.97,TBR
TÀI SẢN DÀI HẠN,Q1 2019,149.44,TBR
Phải Thu Dài Hạn,Q1 2019,0.00,TBR
Tài Sản Cố Định,Q1 2019,2.72,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2019,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q1 2019,0.00,TBR
Đầu Tư Dài Hạn,Q1 2019,146.53,TBR
Tài Sản Dài Hạn Khác,Q1 2019,0.19,TBR
NỢ PHẢI TRẢ,Q1 2019,11.45,TBR
Nợ Ngắn Hạn,Q1 2019,11.45,TBR
Nợ Dài Hạn,Q1 2019,0.00,TBR
VỐN CHỦ SỞ HỮU,Q1 2019,157.59,TBR
Vốn Và Các Quỹ,Q1 2019,157.59,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2019,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2019,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q1 2019,169.04,TBR
TỔNG TÀI SẢN,Q2 2019,163.72,TBR
TÀI SẢN NGẮN HẠN,Q2 2019,4.61,TBR
Tiền Và Tương Đương Tiền,Q2 2019,0.25,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2019,0.00,TBR
Các Khoản Phải Thu,Q2 2019,4.18,TBR
"Hàng Tồn Kho, Ròng",Q2 2019,0.00,TBR
Tài Sản Lưu Động Khác,Q2 2019,0.18,TBR
TÀI SẢN DÀI HẠN,Q2 2019,159.11,TBR
Phải Thu Dài Hạn,Q2 2019,0.00,TBR
Tài Sản Cố Định,Q2 2019,2.51,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2019,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q2 2019,0.00,TBR
Đầu Tư Dài Hạn,Q2 2019,156.60,TBR
Tài Sản Dài Hạn Khác,Q2 2019,0.00,TBR
NỢ PHẢI TRẢ,Q2 2019,7.96,TBR
Nợ Ngắn Hạn,Q2 2019,7.96,TBR
Nợ Dài Hạn,Q2 2019,0.00,TBR
VỐN CHỦ SỞ HỮU,Q2 2019,155.76,TBR
Vốn Và Các Quỹ,Q2 2019,155.76,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2019,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2019,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q2 2019,163.72,TBR
TỔNG TÀI SẢN,Q3 2019,163.42,TBR
TÀI SẢN NGẮN HẠN,Q3 2019,4.51,TBR
Tiền Và Tương Đương Tiền,Q3 2019,0.10,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2019,0.00,TBR
Các Khoản Phải Thu,Q3 2019,4.24,TBR
"Hàng Tồn Kho, Ròng",Q3 2019,0.00,TBR
Tài Sản Lưu Động Khác,Q3 2019,0.18,TBR
TÀI SẢN DÀI HẠN,Q3 2019,158.91,TBR
Phải Thu Dài Hạn,Q3 2019,0.00,TBR
Tài Sản Cố Định,Q3 2019,2.30,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2019,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q3 2019,0.00,TBR
Đầu Tư Dài Hạn,Q3 2019,156.60,TBR
Tài Sản Dài Hạn Khác,Q3 2019,0.01,TBR
NỢ PHẢI TRẢ,Q3 2019,7.98,TBR
Nợ Ngắn Hạn,Q3 2019,7.98,TBR
Nợ Dài Hạn,Q3 2019,0.00,TBR
VỐN CHỦ SỞ HỮU,Q3 2019,155.44,TBR
Vốn Và Các Quỹ,Q3 2019,155.44,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2019,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2019,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q3 2019,163.42,TBR
TỔNG TÀI SẢN,Q4 2019,162.04,TBR
TÀI SẢN NGẮN HẠN,Q4 2019,3.33,TBR
Tiền Và Tương Đương Tiền,Q4 2019,1.55,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2019,0.00,TBR
Các Khoản Phải Thu,Q4 2019,1.60,TBR
"Hàng Tồn Kho, Ròng",Q4 2019,0.00,TBR
Tài Sản Lưu Động Khác,Q4 2019,0.18,TBR
TÀI SẢN DÀI HẠN,Q4 2019,158.71,TBR
Phải Thu Dài Hạn,Q4 2019,0.00,TBR
Tài Sản Cố Định,Q4 2019,2.10,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2019,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q4 2019,0.00,TBR
Đầu Tư Dài Hạn,Q4 2019,156.60,TBR
Tài Sản Dài Hạn Khác,Q4 2019,0.00,TBR
NỢ PHẢI TRẢ,Q4 2019,6.90,TBR
Nợ Ngắn Hạn,Q4 2019,6.90,TBR
Nợ Dài Hạn,Q4 2019,0.00,TBR
VỐN CHỦ SỞ HỮU,Q4 2019,155.14,TBR
Vốn Và Các Quỹ,Q4 2019,155.14,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2019,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2019,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q4 2019,162.04,TBR
TỔNG TÀI SẢN,Q1 2020,160.54,TBR
TÀI SẢN NGẮN HẠN,Q1 2020,2.03,TBR
Tiền Và Tương Đương Tiền,Q1 2020,1.47,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2020,0.00,TBR
Các Khoản Phải Thu,Q1 2020,0.38,TBR
"Hàng Tồn Kho, Ròng",Q1 2020,0.00,TBR
Tài Sản Lưu Động Khác,Q1 2020,0.18,TBR
TÀI SẢN DÀI HẠN,Q1 2020,158.51,TBR
Phải Thu Dài Hạn,Q1 2020,0.00,TBR
Tài Sản Cố Định,Q1 2020,1.91,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2020,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q1 2020,0.00,TBR
Đầu Tư Dài Hạn,Q1 2020,156.60,TBR
Tài Sản Dài Hạn Khác,Q1 2020,0.00,TBR
NỢ PHẢI TRẢ,Q1 2020,6.91,TBR
Nợ Ngắn Hạn,Q1 2020,6.91,TBR
Nợ Dài Hạn,Q1 2020,0.00,TBR
VỐN CHỦ SỞ HỮU,Q1 2020,153.63,TBR
Vốn Và Các Quỹ,Q1 2020,153.63,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2020,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2020,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q1 2020,160.54,TBR
TỔNG TÀI SẢN,Q2 2020,184.03,TBR
TÀI SẢN NGẮN HẠN,Q2 2020,25.72,TBR
Tiền Và Tương Đương Tiền,Q2 2020,0.59,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2020,0.00,TBR
Các Khoản Phải Thu,Q2 2020,24.95,TBR
"Hàng Tồn Kho, Ròng",Q2 2020,0.00,TBR
Tài Sản Lưu Động Khác,Q2 2020,0.18,TBR
TÀI SẢN DÀI HẠN,Q2 2020,158.31,TBR
Phải Thu Dài Hạn,Q2 2020,0.00,TBR
Tài Sản Cố Định,Q2 2020,1.71,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2020,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q2 2020,0.00,TBR
Đầu Tư Dài Hạn,Q2 2020,156.60,TBR
Tài Sản Dài Hạn Khác,Q2 2020,0.00,TBR
NỢ PHẢI TRẢ,Q2 2020,30.92,TBR
Nợ Ngắn Hạn,Q2 2020,30.92,TBR
Nợ Dài Hạn,Q2 2020,0.00,TBR
VỐN CHỦ SỞ HỮU,Q2 2020,153.11,TBR
Vốn Và Các Quỹ,Q2 2020,153.11,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2020,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2020,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q2 2020,184.03,TBR
TỔNG TÀI SẢN,Q3 2020,184.01,TBR
TÀI SẢN NGẮN HẠN,Q3 2020,25.88,TBR
Tiền Và Tương Đương Tiền,Q3 2020,0.49,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2020,0.00,TBR
Các Khoản Phải Thu,Q3 2020,25.21,TBR
"Hàng Tồn Kho, Ròng",Q3 2020,0.00,TBR
Tài Sản Lưu Động Khác,Q3 2020,0.18,TBR
TÀI SẢN DÀI HẠN,Q3 2020,158.13,TBR
Phải Thu Dài Hạn,Q3 2020,0.00,TBR
Tài Sản Cố Định,Q3 2020,1.52,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2020,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q3 2020,0.00,TBR
Đầu Tư Dài Hạn,Q3 2020,156.60,TBR
Tài Sản Dài Hạn Khác,Q3 2020,0.00,TBR
NỢ PHẢI TRẢ,Q3 2020,30.94,TBR
Nợ Ngắn Hạn,Q3 2020,30.94,TBR
Nợ Dài Hạn,Q3 2020,0.00,TBR
VỐN CHỦ SỞ HỮU,Q3 2020,153.07,TBR
Vốn Và Các Quỹ,Q3 2020,153.07,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2020,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2020,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q3 2020,184.01,TBR
TỔNG TÀI SẢN,Q4 2020,183.73,TBR
TÀI SẢN NGẮN HẠN,Q4 2020,25.81,TBR
Tiền Và Tương Đương Tiền,Q4 2020,0.41,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2020,0.00,TBR
Các Khoản Phải Thu,Q4 2020,25.21,TBR
"Hàng Tồn Kho, Ròng",Q4 2020,0.00,TBR
Tài Sản Lưu Động Khác,Q4 2020,0.18,TBR
TÀI SẢN DÀI HẠN,Q4 2020,157.92,TBR
Phải Thu Dài Hạn,Q4 2020,0.00,TBR
Tài Sản Cố Định,Q4 2020,1.32,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2020,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q4 2020,0.00,TBR
Đầu Tư Dài Hạn,Q4 2020,156.60,TBR
Tài Sản Dài Hạn Khác,Q4 2020,0.00,TBR
NỢ PHẢI TRẢ,Q4 2020,30.96,TBR
Nợ Ngắn Hạn,Q4 2020,30.96,TBR
Nợ Dài Hạn,Q4 2020,0.00,TBR
VỐN CHỦ SỞ HỮU,Q4 2020,152.78,TBR
Vốn Và Các Quỹ,Q4 2020,152.78,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2020,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2020,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q4 2020,183.73,TBR
TỔNG TÀI SẢN,Q2 2014,64.84,TBR
TÀI SẢN NGẮN HẠN,Q2 2014,64.76,TBR
Tiền Và Tương Đương Tiền,Q2 2014,1.11,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2014,0.00,TBR
Các Khoản Phải Thu,Q2 2014,63.65,TBR
"Hàng Tồn Kho, Ròng",Q2 2014,0.00,TBR
Tài Sản Lưu Động Khác,Q2 2014,0.00,TBR
TÀI SẢN DÀI HẠN,Q2 2014,0.07,TBR
Phải Thu Dài Hạn,Q2 2014,0.00,TBR
Tài Sản Cố Định,Q2 2014,0.00,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2014,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q2 2014,0.00,TBR
Đầu Tư Dài Hạn,Q2 2014,0.00,TBR
Tài Sản Dài Hạn Khác,Q2 2014,0.07,TBR
NỢ PHẢI TRẢ,Q2 2014,51.07,TBR
Nợ Ngắn Hạn,Q2 2014,51.07,TBR
Nợ Dài Hạn,Q2 2014,0.00,TBR
VỐN CHỦ SỞ HỮU,Q2 2014,13.77,TBR
Vốn Và Các Quỹ,Q2 2014,13.77,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2014,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2014,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q2 2014,64.84,TBR
TỔNG TÀI SẢN,Q3 2014,18.82,TBR
TÀI SẢN NGẮN HẠN,Q3 2014,18.74,TBR
Tiền Và Tương Đương Tiền,Q3 2014,0.25,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2014,0.00,TBR
Các Khoản Phải Thu,Q3 2014,4.74,TBR
"Hàng Tồn Kho, Ròng",Q3 2014,0.00,TBR
Tài Sản Lưu Động Khác,Q3 2014,13.76,TBR
TÀI SẢN DÀI HẠN,Q3 2014,0.07,TBR
Phải Thu Dài Hạn,Q3 2014,0.00,TBR
Tài Sản Cố Định,Q3 2014,0.00,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2014,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q3 2014,0.00,TBR
Đầu Tư Dài Hạn,Q3 2014,0.00,TBR
Tài Sản Dài Hạn Khác,Q3 2014,0.07,TBR
NỢ PHẢI TRẢ,Q3 2014,5.04,TBR
Nợ Ngắn Hạn,Q3 2014,5.04,TBR
Nợ Dài Hạn,Q3 2014,0.00,TBR
VỐN CHỦ SỞ HỮU,Q3 2014,13.78,TBR
Vốn Và Các Quỹ,Q3 2014,13.78,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2014,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2014,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q3 2014,18.82,TBR
TỔNG TÀI SẢN,Q4 2014,32.88,TBR
TÀI SẢN NGẮN HẠN,Q4 2014,32.70,TBR
Tiền Và Tương Đương Tiền,Q4 2014,2.84,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2014,0.00,TBR
Các Khoản Phải Thu,Q4 2014,29.81,TBR
"Hàng Tồn Kho, Ròng",Q4 2014,0.00,TBR
Tài Sản Lưu Động Khác,Q4 2014,0.05,TBR
TÀI SẢN DÀI HẠN,Q4 2014,0.17,TBR
Phải Thu Dài Hạn,Q4 2014,0.00,TBR
Tài Sản Cố Định,Q4 2014,0.07,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2014,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q4 2014,0.00,TBR
Đầu Tư Dài Hạn,Q4 2014,0.00,TBR
Tài Sản Dài Hạn Khác,Q4 2014,0.10,TBR
NỢ PHẢI TRẢ,Q4 2014,14.40,TBR
Nợ Ngắn Hạn,Q4 2014,14.40,TBR
Nợ Dài Hạn,Q4 2014,0.00,TBR
VỐN CHỦ SỞ HỮU,Q4 2014,18.48,TBR
Vốn Và Các Quỹ,Q4 2014,18.48,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2014,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2014,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q4 2014,32.88,TBR
TỔNG TÀI SẢN,Q1 2015,47.14,TBR
TÀI SẢN NGẮN HẠN,Q1 2015,46.98,TBR
Tiền Và Tương Đương Tiền,Q1 2015,1.60,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2015,0.00,TBR
Các Khoản Phải Thu,Q1 2015,45.37,TBR
"Hàng Tồn Kho, Ròng",Q1 2015,0.00,TBR
Tài Sản Lưu Động Khác,Q1 2015,0.00,TBR
TÀI SẢN DÀI HẠN,Q1 2015,0.16,TBR
Phải Thu Dài Hạn,Q1 2015,0.00,TBR
Tài Sản Cố Định,Q1 2015,0.06,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2015,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q1 2015,0.00,TBR
Đầu Tư Dài Hạn,Q1 2015,0.00,TBR
Tài Sản Dài Hạn Khác,Q1 2015,0.10,TBR
NỢ PHẢI TRẢ,Q1 2015,28.01,TBR
Nợ Ngắn Hạn,Q1 2015,28.01,TBR
Nợ Dài Hạn,Q1 2015,0.00,TBR
VỐN CHỦ SỞ HỮU,Q1 2015,19.13,TBR
Vốn Và Các Quỹ,Q1 2015,19.13,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2015,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2015,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q1 2015,47.14,TBR
TỔNG TÀI SẢN,Q2 2015,82.88,TBR
TÀI SẢN NGẮN HẠN,Q2 2015,82.73,TBR
Tiền Và Tương Đương Tiền,Q2 2015,8.70,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2015,0.00,TBR
Các Khoản Phải Thu,Q2 2015,73.98,TBR
"Hàng Tồn Kho, Ròng",Q2 2015,0.00,TBR
Tài Sản Lưu Động Khác,Q2 2015,0.06,TBR
TÀI SẢN DÀI HẠN,Q2 2015,0.15,TBR
Phải Thu Dài Hạn,Q2 2015,0.00,TBR
Tài Sản Cố Định,Q2 2015,0.05,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2015,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q2 2015,0.00,TBR
Đầu Tư Dài Hạn,Q2 2015,0.00,TBR
Tài Sản Dài Hạn Khác,Q2 2015,0.09,TBR
NỢ PHẢI TRẢ,Q2 2015,58.94,TBR
Nợ Ngắn Hạn,Q2 2015,58.94,TBR
Nợ Dài Hạn,Q2 2015,0.00,TBR
VỐN CHỦ SỞ HỮU,Q2 2015,23.94,TBR
Vốn Và Các Quỹ,Q2 2015,23.94,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2015,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2015,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q2 2015,82.88,TBR
TỔNG TÀI SẢN,Q3 2015,54.56,TBR
TÀI SẢN NGẮN HẠN,Q3 2015,50.79,TBR
Tiền Và Tương Đương Tiền,Q3 2015,14.51,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2015,0.00,TBR
Các Khoản Phải Thu,Q3 2015,30.33,TBR
"Hàng Tồn Kho, Ròng",Q3 2015,5.89,TBR
Tài Sản Lưu Động Khác,Q3 2015,0.05,TBR
TÀI SẢN DÀI HẠN,Q3 2015,3.77,TBR
Phải Thu Dài Hạn,Q3 2015,0.00,TBR
Tài Sản Cố Định,Q3 2015,3.68,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2015,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q3 2015,0.00,TBR
Đầu Tư Dài Hạn,Q3 2015,0.00,TBR
Tài Sản Dài Hạn Khác,Q3 2015,0.09,TBR
NỢ PHẢI TRẢ,Q3 2015,26.77,TBR
Nợ Ngắn Hạn,Q3 2015,26.77,TBR
Nợ Dài Hạn,Q3 2015,0.00,TBR
VỐN CHỦ SỞ HỮU,Q3 2015,27.79,TBR
Vốn Và Các Quỹ,Q3 2015,27.79,TBR
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2015,0.00,TBR
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2015,0.00,TBR
TỔNG CỘNG NGUỒN VỐN,Q3 2015,54.56,TBR
TỔNG TÀI SẢN,Q4 2015,73.14,TBR
TÀI SẢN NGẮN HẠN,Q4 2015,67.96,TBR
Tiền Và Tương Đương Tiền,Q4 2015,16.14,TBR
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2015,0.00,TBR
Các Khoản Phải Thu,Q4 2015,46.82,TBR
"Hàng Tồn Kho, Ròng",Q4 2015,4.94,TBR
Tài Sản Lưu Động Khác,Q4 2015,0.06,TBR
TÀI SẢN DÀI HẠN,Q4 2015,5.18,TBR
Phải Thu Dài Hạn,Q4 2015,0.00,TBR
Tài Sản Cố Định,Q4 2015,5.10,TBR
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2015,0.00,TBR
Tài Sản Dở Dang Dài Hạn,Q4 2015,0.00,TBR
Đầu Tư Dài Hạn,Q4 2015,0.00,TBR
Tài Sản Dài Hạn Khác,Q4 2015,0.09,TBR
