CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lãi Gộp,Q3 2014,48.88,NLG
Thu Nhập Tài Chính,Q3 2014,2.66,NLG
Chi Phí Tài Chính,Q3 2014,-7.26,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2014,0.00,NLG
Chi Phí Bán Hàng,Q3 2014,-7.42,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2014,-28.93,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2014,7.93,NLG
"Thu Nhập Khác, Ròng",Q3 2014,0.59,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2014,0.07,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2014,8.59,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2014,-3.36,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2014,5.23,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2014,5.00,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2014,0.23,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2014,2.08,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2014,0,NLG
EBITDA,Q3 2014,15.08,NLG
Các Khoản Giảm Trừ,Q4 2014,-0.87,NLG
Doanh Số Thuần,Q4 2014,500.16,NLG
Giá Vốn Hàng Bán,Q4 2014,-307.87,NLG
Lãi Gộp,Q4 2014,192.28,NLG
Thu Nhập Tài Chính,Q4 2014,17.39,NLG
Chi Phí Tài Chính,Q4 2014,4.48,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2014,0.00,NLG
Chi Phí Bán Hàng,Q4 2014,-43.72,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2014,-47.60,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2014,122.83,NLG
"Thu Nhập Khác, Ròng",Q4 2014,22.22,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2014,-0.19,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2014,144.86,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2014,-33.04,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2014,111.82,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2014,-0.11,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2014,111.93,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2014,985,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2014,0,NLG
EBITDA,Q4 2014,105.05,NLG
Các Khoản Giảm Trừ,Q1 2015,-2.22,NLG
Doanh Số Thuần,Q1 2015,174.52,NLG
Giá Vốn Hàng Bán,Q1 2015,-116.71,NLG
Lãi Gộp,Q1 2015,57.80,NLG
Thu Nhập Tài Chính,Q1 2015,2.13,NLG
Chi Phí Tài Chính,Q1 2015,-4.15,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2015,0.00,NLG
Chi Phí Bán Hàng,Q1 2015,-12.27,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2015,-36.40,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2015,7.12,NLG
"Thu Nhập Khác, Ròng",Q1 2015,28.84,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2015,0.03,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2015,36.00,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2015,-1.45,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2015,34.55,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2015,0.00,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2015,34.55,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2015,270,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2015,0,NLG
EBITDA,Q1 2015,12.72,NLG
Các Khoản Giảm Trừ,Q2 2015,-3.06,NLG
Doanh Số Thuần,Q2 2015,238.49,NLG
Giá Vốn Hàng Bán,Q2 2015,-158.10,NLG
Lãi Gộp,Q2 2015,80.38,NLG
Thu Nhập Tài Chính,Q2 2015,10.63,NLG
Chi Phí Tài Chính,Q2 2015,-3.77,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2015,0.16,NLG
Chi Phí Bán Hàng,Q2 2015,-15.59,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2015,-32.99,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2015,38.81,NLG
"Thu Nhập Khác, Ròng",Q2 2015,-1.64,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2015,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2015,37.17,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2015,-10.31,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2015,26.86,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2015,0.72,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2015,26.13,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2015,206,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2015,0,NLG
EBITDA,Q2 2015,35.02,NLG
Các Khoản Giảm Trừ,Q3 2015,-2.89,NLG
Doanh Số Thuần,Q3 2015,236.47,NLG
Giá Vốn Hàng Bán,Q3 2015,-156.92,NLG
Lãi Gộp,Q3 2015,79.55,NLG
Thu Nhập Tài Chính,Q3 2015,1.23,NLG
Chi Phí Tài Chính,Q3 2015,-4.45,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2015,0.10,NLG
Chi Phí Bán Hàng,Q3 2015,-17.23,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2015,-40.15,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2015,19.06,NLG
"Thu Nhập Khác, Ròng",Q3 2015,-0.54,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2015,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2015,18.51,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2015,-3.55,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2015,14.97,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2015,0.40,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2015,14.56,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2015,112,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2015,0,NLG
EBITDA,Q3 2015,26.11,NLG
Các Khoản Giảm Trừ,Q4 2015,-0.50,NLG
Doanh Số Thuần,Q4 2015,609.07,NLG
Giá Vốn Hàng Bán,Q4 2015,-409.05,NLG
Lãi Gộp,Q4 2015,200.02,NLG
Thu Nhập Tài Chính,Q4 2015,2.58,NLG
Chi Phí Tài Chính,Q4 2015,-4.19,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2015,-0.10,NLG
Chi Phí Bán Hàng,Q4 2015,-73.65,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2015,-44.83,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2015,79.84,NLG
"Thu Nhập Khác, Ròng",Q4 2015,104.44,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2015,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2015,184.28,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2015,-52.13,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2015,132.15,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2015,1.22,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2015,130.94,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2015,882,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2015,0,NLG
EBITDA,Q4 2015,85.10,NLG
Các Khoản Giảm Trừ,Q1 2016,0.00,NLG
Doanh Số Thuần,Q1 2016,374.75,NLG
Giá Vốn Hàng Bán,Q1 2016,-256.99,NLG
Lãi Gộp,Q1 2016,117.76,NLG
Thu Nhập Tài Chính,Q1 2016,1.33,NLG
Chi Phí Tài Chính,Q1 2016,-3.10,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2016,0.16,NLG
Chi Phí Bán Hàng,Q1 2016,-23.67,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2016,-37.23,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2016,55.25,NLG
"Thu Nhập Khác, Ròng",Q1 2016,1.10,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2016,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2016,56.35,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2016,-14.20,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2016,42.15,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2016,0.57,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2016,41.57,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2016,308,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2016,0,NLG
EBITDA,Q1 2016,60.54,NLG
Các Khoản Giảm Trừ,Q2 2016,0.00,NLG
Doanh Số Thuần,Q2 2016,692.99,NLG
Giá Vốn Hàng Bán,Q2 2016,-485.63,NLG
Lãi Gộp,Q2 2016,207.36,NLG
Thu Nhập Tài Chính,Q2 2016,3.88,NLG
Chi Phí Tài Chính,Q2 2016,-3.32,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2016,0.16,NLG
Chi Phí Bán Hàng,Q2 2016,-51.50,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2016,-39.11,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2016,117.47,NLG
"Thu Nhập Khác, Ròng",Q2 2016,2.36,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2016,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2016,119.83,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2016,-24.93,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2016,94.90,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2016,9.08,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2016,85.81,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2016,569,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2016,0,NLG
EBITDA,Q2 2016,121.36,NLG
Các Khoản Giảm Trừ,Q3 2016,0.00,NLG
Doanh Số Thuần,Q3 2016,603.79,NLG
Giá Vốn Hàng Bán,Q3 2016,-460.79,NLG
Lãi Gộp,Q3 2016,143.00,NLG
Thu Nhập Tài Chính,Q3 2016,6.60,NLG
Chi Phí Tài Chính,Q3 2016,-9.67,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2016,0.00,NLG
Chi Phí Bán Hàng,Q3 2016,-40.46,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2016,-38.58,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2016,60.90,NLG
"Thu Nhập Khác, Ròng",Q3 2016,0.39,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2016,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2016,61.29,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2016,-9.97,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2016,51.33,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2016,16.19,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2016,35.14,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2016,242,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2016,0,NLG
EBITDA,Q3 2016,67.68,NLG
Các Khoản Giảm Trừ,Q4 2016,0.00,NLG
Doanh Số Thuần,Q4 2016,862.27,NLG
Giá Vốn Hàng Bán,Q4 2016,-491.76,NLG
Lãi Gộp,Q4 2016,370.52,NLG
Thu Nhập Tài Chính,Q4 2016,12.22,NLG
Chi Phí Tài Chính,Q4 2016,-10.86,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2016,0.27,NLG
Chi Phí Bán Hàng,Q4 2016,-72.99,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2016,-55.22,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2016,243.94,NLG
"Thu Nhập Khác, Ròng",Q4 2016,2.94,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2016,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2016,246.88,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2016,-47.68,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2016,199.20,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2016,16.51,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2016,182.69,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2016,1256,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2016,1112,NLG
EBITDA,Q4 2016,240.80,NLG
Các Khoản Giảm Trừ,Q1 2017,0.00,NLG
Doanh Số Thuần,Q1 2017,255.85,NLG
Giá Vốn Hàng Bán,Q1 2017,-175.04,NLG
Lãi Gộp,Q1 2017,80.81,NLG
Thu Nhập Tài Chính,Q1 2017,15.38,NLG
Chi Phí Tài Chính,Q1 2017,-5.11,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2017,0.00,NLG
Chi Phí Bán Hàng,Q1 2017,-23.09,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2017,-39.68,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2017,28.31,NLG
"Thu Nhập Khác, Ròng",Q1 2017,1.42,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2017,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2017,29.73,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2017,-6.31,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2017,23.43,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2017,2.32,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2017,21.10,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2017,145,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2017,0,NLG
EBITDA,Q1 2017,21.42,NLG
Các Khoản Giảm Trừ,Q2 2017,-1.48,NLG
Doanh Số Thuần,Q2 2017,"1,005.78",NLG
Giá Vốn Hàng Bán,Q2 2017,-471.19,NLG
Lãi Gộp,Q2 2017,534.59,NLG
Thu Nhập Tài Chính,Q2 2017,19.59,NLG
Chi Phí Tài Chính,Q2 2017,-12.52,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2017,-1.91,NLG
Chi Phí Bán Hàng,Q2 2017,-31.11,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2017,-40.68,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2017,467.95,NLG
"Thu Nhập Khác, Ròng",Q2 2017,0.90,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2017,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2017,468.85,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2017,-99.03,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2017,369.82,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2017,80.94,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2017,288.88,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2017,1780,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2017,0,NLG
EBITDA,Q2 2017,466.24,NLG
Các Khoản Giảm Trừ,Q3 2017,-2.05,NLG
Doanh Số Thuần,Q3 2017,375.03,NLG
Giá Vốn Hàng Bán,Q3 2017,-235.46,NLG
Lãi Gộp,Q3 2017,139.57,NLG
Thu Nhập Tài Chính,Q3 2017,30.01,NLG
Chi Phí Tài Chính,Q3 2017,-4.64,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2017,0.00,NLG
Chi Phí Bán Hàng,Q3 2017,-30.02,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2017,-42.16,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2017,92.77,NLG
"Thu Nhập Khác, Ròng",Q3 2017,0.62,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2017,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2017,93.39,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2017,-21.89,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2017,71.50,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2017,29.57,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2017,41.93,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2017,260,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2017,260,NLG
EBITDA,Q3 2017,70.75,NLG
Các Khoản Giảm Trừ,Q4 2017,0.00,NLG
Doanh Số Thuần,Q4 2017,"1,524.64",NLG
Giá Vốn Hàng Bán,Q4 2017,-984.67,NLG
Lãi Gộp,Q4 2017,539.98,NLG
Thu Nhập Tài Chính,Q4 2017,29.77,NLG
Chi Phí Tài Chính,Q4 2017,-7.07,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2017,-0.96,NLG
Chi Phí Bán Hàng,Q4 2017,-134.29,NLG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2017,-72.65,NLG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2017,354.77,NLG
"Thu Nhập Khác, Ròng",Q4 2017,3.50,NLG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2017,0.00,NLG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2017,358.27,NLG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2017,-66.86,NLG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2017,291.42,NLG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2017,108.32,NLG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2017,183.10,NLG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2017,1134,NLG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2017,1027,NLG
EBITDA,Q4 2017,336.45,NLG
Các Khoản Giảm Trừ,Q3 2012,0.00,EFI
Doanh Số Thuần,Q3 2012,3.39,EFI
Giá Vốn Hàng Bán,Q3 2012,-2.38,EFI
Lãi Gộp,Q3 2012,1.01,EFI
Thu Nhập Tài Chính,Q3 2012,2.25,EFI
Chi Phí Tài Chính,Q3 2012,-0.35,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2012,0.00,EFI
Chi Phí Bán Hàng,Q3 2012,0.00,EFI
Chi Phí Quản Lý Doanh Nghiệp,Q3 2012,-0.43,EFI
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2012,2.48,EFI
"Thu Nhập Khác, Ròng",Q3 2012,0.00,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2012,0.00,EFI
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2012,2.48,EFI
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2012,-0.61,EFI
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2012,1.87,EFI
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2012,0.00,EFI
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2012,1.87,EFI
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2012,174,EFI
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2012,0,EFI
EBITDA,Q3 2012,0.60,EFI
Các Khoản Giảm Trừ,Q4 2012,0.00,EFI
Doanh Số Thuần,Q4 2012,2.78,EFI
Giá Vốn Hàng Bán,Q4 2012,-3.21,EFI
Lãi Gộp,Q4 2012,-0.44,EFI
Thu Nhập Tài Chính,Q4 2012,3.84,EFI
Chi Phí Tài Chính,Q4 2012,1.17,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2012,0.00,EFI
Chi Phí Bán Hàng,Q4 2012,0.00,EFI
Chi Phí Quản Lý Doanh Nghiệp,Q4 2012,-1.28,EFI
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2012,3.29,EFI
"Thu Nhập Khác, Ròng",Q4 2012,-0.00,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2012,0.00,EFI
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2012,3.28,EFI
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2012,-0.74,EFI
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2012,2.54,EFI
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2012,0.00,EFI
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2012,2.54,EFI
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2012,236,EFI
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2012,0,EFI
EBITDA,Q4 2012,--,EFI
Các Khoản Giảm Trừ,Q1 2013,0.00,EFI
Doanh Số Thuần,Q1 2013,2.96,EFI
Giá Vốn Hàng Bán,Q1 2013,-2.01,EFI
Lãi Gộp,Q1 2013,0.95,EFI
Thu Nhập Tài Chính,Q1 2013,2.02,EFI
Chi Phí Tài Chính,Q1 2013,-0.60,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2013,0.00,EFI
Chi Phí Bán Hàng,Q1 2013,0.00,EFI
Chi Phí Quản Lý Doanh Nghiệp,Q1 2013,-0.14,EFI
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2013,2.23,EFI
"Thu Nhập Khác, Ròng",Q1 2013,0.00,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2013,0.00,EFI
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2013,2.23,EFI
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2013,-0.30,EFI
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2013,1.93,EFI
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2013,0.00,EFI
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2013,1.93,EFI
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2013,180,EFI
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2013,0,EFI
EBITDA,Q1 2013,0.83,EFI
Các Khoản Giảm Trừ,Q2 2013,0.00,EFI
Doanh Số Thuần,Q2 2013,2.96,EFI
Giá Vốn Hàng Bán,Q2 2013,-1.91,EFI
Lãi Gộp,Q2 2013,1.05,EFI
Thu Nhập Tài Chính,Q2 2013,1.16,EFI
Chi Phí Tài Chính,Q2 2013,0.17,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2013,0.00,EFI
Chi Phí Bán Hàng,Q2 2013,0.00,EFI
Chi Phí Quản Lý Doanh Nghiệp,Q2 2013,-0.41,EFI
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2013,1.97,EFI
"Thu Nhập Khác, Ròng",Q2 2013,0.00,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2013,0.00,EFI
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2013,1.97,EFI
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2013,-0.48,EFI
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2013,1.49,EFI
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2013,0.00,EFI
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2013,1.49,EFI
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2013,138,EFI
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2013,0,EFI
EBITDA,Q2 2013,0.67,EFI
Các Khoản Giảm Trừ,Q3 2013,0.00,EFI
Doanh Số Thuần,Q3 2013,2.97,EFI
Giá Vốn Hàng Bán,Q3 2013,-1.83,EFI
Lãi Gộp,Q3 2013,1.14,EFI
Thu Nhập Tài Chính,Q3 2013,0.80,EFI
Chi Phí Tài Chính,Q3 2013,0.30,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2013,0.00,EFI
Chi Phí Bán Hàng,Q3 2013,0.00,EFI
Chi Phí Quản Lý Doanh Nghiệp,Q3 2013,-0.35,EFI
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2013,1.89,EFI
"Thu Nhập Khác, Ròng",Q3 2013,0.00,EFI
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2013,0.00,EFI
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2013,1.89,EFI
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2013,-0.45,EFI
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2013,1.44,EFI
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2013,0.00,EFI
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2013,1.44,EFI
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2013,133,EFI
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2013,0,EFI
EBITDA,Q3 2013,--,EFI
Các Khoản Giảm Trừ,Q4 2013,0.00,EFI
Doanh Số Thuần,Q4 2013,3.03,EFI
Giá Vốn Hàng Bán,Q4 2013,-2.04,EFI
Lãi Gộp,Q4 2013,0.99,EFI
Thu Nhập Tài Chính,Q4 2013,1.51,EFI
